longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom ratio,room per household,total bedroom,Is any bedroom missing
-117.98,33.69,16,2437,438,986,422,5.7117,247200,<1H OCEAN,0.179729175,5.774881517,438,NO
-117.97,33.67,25,3906,660,1809,622,5.6765,265100,<1H OCEAN,0.168970814,6.279742765,660,NO
-117.97,33.66,22,3914,600,1871,607,5.8541,281500,<1H OCEAN,0.153295861,6.448105437,600,NO
-117.96,33.67,16,5143,652,2209,637,7.0173,382100,<1H OCEAN,0.126774256,8.073783359,652,NO
-117.96,33.66,19,5925,744,2302,729,7.5699,333300,<1H OCEAN,0.12556962,8.127572016,744,NO
-117.96,33.65,23,5379,684,1826,555,7.0151,350600,<1H OCEAN,0.127161182,9.691891892,684,NO
-117.97,33.65,26,2379,336,988,346,5.3674,339300,<1H OCEAN,0.141235813,6.875722543,336,NO
-117.97,33.63,25,2482,360,960,352,6.1572,344000,NEAR OCEAN,0.145044319,7.051136364,360,NO
-117.96,33.65,24,4462,689,1943,712,5.7395,289800,<1H OCEAN,0.154415061,6.266853933,689,NO
-117.96,33.65,21,2030,318,910,311,7.8453,343300,<1H OCEAN,0.156650246,6.52733119,318,NO
-117.96,33.65,18,3603,879,1549,756,4.0229,363100,<1H OCEAN,0.243963364,4.765873016,879,NO
-117.98,33.61,17,2054,291,836,288,6.8939,383900,NEAR OCEAN,0.141674781,7.131944444,291,NO
-117.97,33.73,18,3698,574,2046,614,6.2984,269800,<1H OCEAN,0.155219037,6.022801303,574,NO
-117.98,33.73,18,3833,,2192,996,3.4679,219700,<1H OCEAN,0,3.848393574,435,YES
-117.98,33.72,24,2826,547,1738,546,6.0494,240400,<1H OCEAN,0.193559802,5.175824176,547,NO
-117.98,33.72,28,3109,561,1891,562,5.2655,243100,<1H OCEAN,0.180443873,5.53202847,561,NO
-117.98,33.67,7,5664,1174,2493,1101,5.8252,264700,<1H OCEAN,0.207274011,5.144414169,1174,NO
-117.98,33.66,26,3527,547,1615,542,6.1624,279400,<1H OCEAN,0.155089311,6.507380074,547,NO
-117.97,33.67,17,4466,640,2166,666,6.979,330700,<1H OCEAN,0.143304971,6.705705706,640,NO
-117.97,33.66,14,6090,1338,1974,1248,2.8061,180300,<1H OCEAN,0.219704433,4.879807692,1338,NO
-117.98,33.68,14,3396,477,1542,472,7.3982,369100,<1H OCEAN,0.140459364,7.194915254,477,NO
-117.98,33.68,24,4177,,1704,606,6.2473,281900,<1H OCEAN,0,6.892739274,435,YES
-117.98,33.68,17,2603,373,1265,382,6.8039,332900,<1H OCEAN,0.143296197,6.814136126,373,NO
-117.97,33.68,16,4508,598,2221,623,7.3731,390800,<1H OCEAN,0.132653061,7.235955056,598,NO
-117.97,33.68,26,1616,292,700,241,5.5105,232100,<1H OCEAN,0.180693069,6.705394191,292,NO
-118.01,33.67,13,2902,536,1125,490,5.888,447700,NEAR OCEAN,0.184700207,5.92244898,536,NO
-118.01,33.67,16,3581,780,1644,774,5.041,397600,NEAR OCEAN,0.217816252,4.626614987,780,NO
-118.01,33.66,19,4559,1045,1949,910,4.355,429200,NEAR OCEAN,0.229216934,5.00989011,1045,NO
-118,33.66,25,4041,903,1689,784,4.2289,442700,NEAR OCEAN,0.22345954,5.154336735,903,NO
-118.02,33.65,38,2548,646,755,399,2.8352,408300,NEAR OCEAN,0.253532182,6.385964912,646,NO
-117.99,33.68,13,4000,883,1999,881,4.7245,273600,<1H OCEAN,0.22075,4.540295119,883,NO
-117.99,33.68,18,2024,462,1047,451,3.5848,186900,<1H OCEAN,0.22826087,4.487804878,462,NO
-117.99,33.67,15,3141,664,1729,633,4.2165,234600,<1H OCEAN,0.211397644,4.962085308,664,NO
-117.99,33.68,14,3305,841,2272,769,3.4899,216700,<1H OCEAN,0.254462935,4.297789337,841,NO
-117.99,33.67,19,3808,790,1776,756,4.625,282200,<1H OCEAN,0.207457983,5.037037037,790,NO
-117.99,33.67,12,2228,479,1122,488,4.0385,350000,<1H OCEAN,0.214991023,4.56557377,479,NO
-117.99,33.67,17,1692,427,903,423,3.5859,262500,<1H OCEAN,0.252364066,4,427,NO
-118,33.66,16,2809,708,1260,638,3.2353,252900,NEAR OCEAN,0.252046992,4.402821317,708,NO
-117.99,33.66,29,1330,293,613,236,4.6591,353100,<1H OCEAN,0.220300752,5.63559322,293,NO
-117.99,33.66,14,3155,653,951,575,3.0625,268800,<1H OCEAN,0.206973059,5.486956522,653,NO
-118.02,33.62,11,3969,834,1508,754,4.3409,271400,NEAR OCEAN,0.210128496,5.263925729,834,NO
-118.05,33.65,5,7017,935,2427,867,10.1154,477700,NEAR OCEAN,0.133247827,8.093425606,935,NO
-118,33.68,12,5241,985,2048,943,6.4858,285400,<1H OCEAN,0.187941233,5.557794274,985,NO
-118,33.67,34,3712,667,1521,632,4.8125,387800,<1H OCEAN,0.1796875,5.873417722,667,NO
-118,33.71,19,4808,1029,2422,971,4.0121,279700,<1H OCEAN,0.214018303,4.951596292,1029,NO
-117.99,33.71,18,1994,578,3031,577,2.7614,237500,<1H OCEAN,0.289869609,3.455805893,578,NO
-117.99,33.71,17,1600,458,1803,432,2.7865,216700,<1H OCEAN,0.28625,3.703703704,458,NO
-118.02,33.71,23,5554,995,2408,936,5.3886,331900,<1H OCEAN,0.179150162,5.933760684,995,NO
-118.02,33.7,23,5069,770,2473,769,6.3047,285700,<1H OCEAN,0.151903729,6.591677503,770,NO
-118.02,33.72,22,8844,1706,4404,1594,4.4453,267800,<1H OCEAN,0.192899141,5.548306148,1706,NO
-118.01,33.73,23,4095,578,1766,589,6.7418,302500,<1H OCEAN,0.141147741,6.9524618,578,NO
-118.02,33.73,24,6393,1141,2743,1057,5.1384,336900,<1H OCEAN,0.178476459,6.048249763,1141,NO
-118.03,33.72,24,5203,957,2465,946,5.163,261000,<1H OCEAN,0.183932347,5.5,957,NO
-118.04,33.72,24,7141,1330,3418,1268,4.6649,237800,<1H OCEAN,0.186248425,5.63170347,1330,NO
-117.99,33.73,24,2104,421,1181,414,3.8365,250900,<1H OCEAN,0.200095057,5.082125604,421,NO
-118,33.73,26,2236,280,809,282,6.7395,342800,<1H OCEAN,0.125223614,7.929078014,280,NO
-117.99,33.73,20,3182,884,1770,817,3.1912,220800,<1H OCEAN,0.277812696,3.894736842,884,NO
-117.99,33.72,26,1787,275,801,270,5.5514,255700,<1H OCEAN,0.1538892,6.618518519,275,NO
-117.99,33.72,17,2801,649,1473,535,4.2875,134800,<1H OCEAN,0.231702963,5.235514019,649,NO
-117.99,33.72,14,2127,537,1338,475,3.628,188500,<1H OCEAN,0.252468265,4.477894737,537,NO
-118.01,33.71,18,6565,1357,3079,1248,4.7515,295600,<1H OCEAN,0.206702209,5.260416667,1357,NO
-118.01,33.7,24,3856,567,1741,588,7.248,302700,<1H OCEAN,0.147043568,6.557823129,567,NO
-118.01,33.69,3,945,115,337,123,11.5199,500001,<1H OCEAN,0.121693122,7.682926829,115,NO
-117.99,33.7,13,4013,903,1999,859,4.625,248800,<1H OCEAN,0.225018689,4.671711292,903,NO
-117.99,33.69,16,1476,294,886,270,5.3259,216400,<1H OCEAN,0.199186992,5.466666667,294,NO
-117.99,33.69,12,2480,858,1441,788,1.6705,350000,<1H OCEAN,0.345967742,3.147208122,858,NO
-118.02,33.71,24,2598,443,1184,435,5.8623,287800,<1H OCEAN,0.170515781,5.972413793,443,NO
-118.03,33.7,15,3244,421,1259,413,7.7854,395300,<1H OCEAN,0.129778052,7.85472155,421,NO
-118.03,33.71,26,1483,251,738,235,6,271400,<1H OCEAN,0.169251517,6.310638298,251,NO
-118.07,33.67,13,5126,711,2429,718,9.5268,437900,NEAR OCEAN,0.138704643,7.139275766,711,NO
-118.04,33.72,14,4494,1048,2222,963,4.7821,169400,<1H OCEAN,0.233199822,4.666666667,1048,NO
-118.05,33.72,14,2673,687,1192,656,4.1862,188900,<1H OCEAN,0.25701459,4.074695122,687,NO
-118.04,33.72,15,1836,490,942,477,4.0238,182500,<1H OCEAN,0.266884532,3.849056604,490,NO
-118.09,33.7,13,4770,969,2261,972,5.883,295100,NEAR OCEAN,0.203144654,4.907407407,969,NO
-118.04,33.71,12,4014,868,1605,769,6.0102,396900,<1H OCEAN,0.216243149,5.21976593,868,NO
-118.09,33.75,32,6239,974,2615,950,6.6188,380000,NEAR OCEAN,0.156114762,6.567368421,974,NO
-118.1,33.74,37,997,262,531,282,4.7773,400000,NEAR OCEAN,0.262788365,3.535460993,262,NO
-118.11,33.75,15,2569,812,785,477,5.4011,346400,NEAR OCEAN,0.316076294,5.385744235,812,NO
-118.11,33.74,43,1222,303,565,309,4.8482,500001,NEAR OCEAN,0.247954173,3.954692557,303,NO
-118.09,33.74,44,1671,390,871,367,4.6369,422200,NEAR OCEAN,0.233393178,4.553133515,390,NO
-118.11,33.75,24,1608,314,592,314,5.0926,390500,NEAR OCEAN,0.195273632,5.121019108,314,NO
-118.1,33.74,33,2119,524,872,465,4.537,495500,NEAR OCEAN,0.247286456,4.556989247,524,NO
-118.1,33.74,31,1310,342,563,310,4.6528,457100,NEAR OCEAN,0.261068702,4.225806452,342,NO
-118.11,33.73,32,1258,333,645,334,5.0476,500001,NEAR OCEAN,0.264705882,3.766467066,333,NO
-118.1,33.74,32,2035,,934,512,4.2287,500001,NEAR OCEAN,0,3.974609375,435,YES
-118.07,33.72,24,1240,296,513,254,4.9044,485000,NEAR OCEAN,0.238709677,4.881889764,296,NO
-118.07,33.72,32,1179,250,369,209,5.1824,500001,NEAR OCEAN,0.212044105,5.641148325,250,NO
-118.09,33.71,19,1397,271,491,197,8.7397,500001,NEAR OCEAN,0.193987115,7.091370558,271,NO
-118.06,33.72,17,4573,937,1619,796,5.7704,500001,NEAR OCEAN,0.204898316,5.744974874,937,NO
-118.05,33.71,25,4150,570,1424,547,8.8281,461600,NEAR OCEAN,0.137349398,7.586837294,570,NO
-118.06,33.72,22,4311,531,1426,533,9.8177,500001,NEAR OCEAN,0.123173278,8.088180113,531,NO
-118.07,33.73,13,1822,313,643,303,9.8346,401700,NEAR OCEAN,0.171789243,6.01320132,313,NO
-118.06,33.72,14,2665,331,964,319,15.0001,500001,NEAR OCEAN,0.124202627,8.354231975,331,NO
-118.06,33.73,16,4392,602,1490,578,10.5424,500001,<1H OCEAN,0.137067395,7.598615917,602,NO
-118.08,33.72,14,2021,396,696,367,7.1673,340700,NEAR OCEAN,0.195942603,5.506811989,396,NO
-118.05,33.73,25,2472,450,1301,467,5.0699,266100,<1H OCEAN,0.182038835,5.293361884,450,NO
-118.05,33.72,17,1875,472,900,406,5.2589,226100,<1H OCEAN,0.251733333,4.618226601,472,NO
-118.05,33.72,22,5416,1271,2260,1184,3.8038,174500,<1H OCEAN,0.234675037,4.574324324,1271,NO
-118.09,33.77,26,1388,409,515,392,1.8015,62000,<1H OCEAN,0.294668588,3.540816327,409,NO
-118.08,33.77,26,2461,562,971,544,2.1944,87500,<1H OCEAN,0.228362454,4.523897059,562,NO
-118.08,33.77,26,2013,551,664,510,2.2708,67500,<1H OCEAN,0.273720815,3.947058824,551,NO
-118.08,33.77,26,3083,806,960,723,1.9074,68500,<1H OCEAN,0.261433669,4.26417704,806,NO
-118.08,33.76,25,1995,637,743,597,1.4617,46900,<1H OCEAN,0.319298246,3.341708543,637,NO
-118.09,33.76,26,1625,440,533,414,1.808,58500,<1H OCEAN,0.270769231,3.925120773,440,NO
-118.09,33.77,26,5359,1508,1829,1393,1.7675,61300,<1H OCEAN,0.281395783,3.847092606,1508,NO
-118.08,33.76,26,1967,577,692,538,1.6111,54300,<1H OCEAN,0.293340112,3.656133829,577,NO
-118.08,33.76,26,996,364,366,313,1.2813,46700,<1H OCEAN,0.365461847,3.182108626,364,NO
-118.08,33.76,27,529,159,193,155,2.0952,71300,<1H OCEAN,0.300567108,3.412903226,159,NO
-118.09,33.77,27,2301,640,847,627,1.7208,67500,<1H OCEAN,0.278139939,3.669856459,640,NO
-118,33.76,26,1876,455,1499,436,2.925,176000,<1H OCEAN,0.242537313,4.302752294,455,NO
-118.01,33.75,30,3380,722,2269,652,4.525,186000,<1H OCEAN,0.213609467,5.18404908,722,NO
-118,33.75,26,1382,387,1977,368,2.7589,137500,<1H OCEAN,0.280028944,3.755434783,387,NO
-118,33.74,25,2767,346,1148,372,6.394,316700,<1H OCEAN,0.125045175,7.438172043,346,NO
-118.02,33.76,27,2905,587,1781,561,4.25,214800,<1H OCEAN,0.202065404,5.178253119,587,NO
-118.02,33.75,26,2989,479,1596,475,5.7157,231200,<1H OCEAN,0.160254266,6.292631579,479,NO
-118.03,33.76,25,4650,849,2503,790,5.742,221900,<1H OCEAN,0.182580645,5.886075949,849,NO
-118.04,33.76,16,2070,263,878,297,7.0879,338800,<1H OCEAN,0.12705314,6.96969697,263,NO
-118.04,33.75,16,3757,650,1291,614,5.2001,235600,<1H OCEAN,0.173010381,6.118892508,650,NO
-118.04,33.74,26,2532,421,1274,441,5.3559,235800,<1H OCEAN,0.166271722,5.741496599,421,NO
-118.02,33.74,26,3842,609,1961,595,6.128,248200,<1H OCEAN,0.158511192,6.457142857,609,NO
-118.02,33.73,26,3711,610,1902,597,5.5599,234100,<1H OCEAN,0.164376179,6.216080402,610,NO
-118.01,33.74,25,8110,1264,3613,1232,6.0609,264900,<1H OCEAN,0.155856967,6.582792208,1264,NO
-117.98,33.75,24,3865,802,2670,772,3.8158,180000,<1H OCEAN,0.207503234,5.006476684,802,NO
-117.98,33.75,37,1264,274,783,273,3.3438,199600,<1H OCEAN,0.216772152,4.63003663,274,NO
-117.99,33.75,30,1859,462,1314,418,3.0909,184400,<1H OCEAN,0.24852071,4.447368421,462,NO
-117.98,33.74,29,3443,635,2257,620,4.7404,207500,<1H OCEAN,0.184432181,5.553225806,635,NO
-117.99,33.74,26,4065,741,1960,739,4.506,240000,<1H OCEAN,0.182287823,5.50067659,741,NO
-117.98,33.74,16,4636,908,2341,825,4.4261,304700,<1H OCEAN,0.195858499,5.619393939,908,NO
-117.99,33.73,17,5239,1045,2440,985,4.375,248100,<1H OCEAN,0.199465547,5.318781726,1045,NO
-117.98,33.73,22,4232,624,2408,660,6.6539,284900,<1H OCEAN,0.147448015,6.412121212,624,NO
-117.99,33.77,29,1312,267,922,255,3.1902,202400,<1H OCEAN,0.203506098,5.145098039,267,NO
-117.98,33.76,28,3215,652,2066,636,4.0194,197400,<1H OCEAN,0.202799378,5.055031447,652,NO
-117.99,33.76,30,1572,362,1351,359,3.369,190900,<1H OCEAN,0.230279898,4.378830084,362,NO
-117.99,33.76,17,2545,737,1468,699,1.9439,177700,<1H OCEAN,0.289587426,3.640915594,737,NO
-117.99,33.75,22,3024,754,2357,743,3.3125,191800,<1H OCEAN,0.249338624,4.069986541,754,NO
-117.98,33.76,23,1553,518,1988,474,2.1375,150000,<1H OCEAN,0.333547972,3.276371308,518,NO
-117.98,33.76,24,1880,405,967,418,4.4545,192500,<1H OCEAN,0.215425532,4.497607656,405,NO
-117.98,33.75,27,2343,415,1537,426,5.1345,210600,<1H OCEAN,0.177123346,5.5,415,NO
-118.02,33.77,34,2115,352,1253,338,5.1507,207500,<1H OCEAN,0.16643026,6.25739645,352,NO
-118.02,33.77,33,2683,436,1520,456,5.0091,211500,<1H OCEAN,0.162504659,5.88377193,436,NO
-118.02,33.76,25,1759,404,1404,385,3.6289,195800,<1H OCEAN,0.229675952,4.568831169,404,NO
-118.01,33.77,33,1387,238,890,264,5.422,204100,<1H OCEAN,0.171593367,5.253787879,238,NO
-118.01,33.77,32,1771,296,995,272,5.8362,217500,<1H OCEAN,0.167137211,6.511029412,296,NO
-118.01,33.76,35,2072,349,1249,317,3.9855,191900,<1H OCEAN,0.168436293,6.536277603,349,NO
-118.01,33.76,26,2141,597,2038,585,2.2981,177700,<1H OCEAN,0.278841663,3.65982906,597,NO
-118,33.77,24,1324,267,687,264,3.4327,192800,<1H OCEAN,0.201661631,5.015151515,267,NO
-118,33.76,29,1982,503,1426,502,3.0263,194200,<1H OCEAN,0.253784057,3.948207171,503,NO
-118,33.77,28,2401,503,1155,456,3.5139,211700,<1H OCEAN,0.209496043,5.265350877,503,NO
-118,33.76,14,1120,319,982,307,2.9083,179200,<1H OCEAN,0.284821429,3.648208469,319,NO
-118,33.76,12,1250,331,1047,334,3.0625,208800,<1H OCEAN,0.2648,3.74251497,331,NO
-118.03,33.77,21,3803,898,1511,829,3,221200,<1H OCEAN,0.236129372,4.587454765,898,NO
-118.02,33.77,7,586,118,232,107,5.2077,181300,<1H OCEAN,0.201365188,5.476635514,118,NO
-118.03,33.77,27,2000,310,880,294,5.635,218900,<1H OCEAN,0.155,6.802721088,310,NO
-118.03,33.77,24,3810,579,1818,590,5.8053,255900,<1H OCEAN,0.151968504,6.457627119,579,NO
-118.03,33.76,32,2980,494,1370,481,5.0866,223500,<1H OCEAN,0.165771812,6.195426195,494,NO
-118.04,33.76,25,4061,545,1623,527,7.1572,294900,<1H OCEAN,0.134203398,7.705882353,545,NO
-118.03,33.79,26,5321,889,2932,896,5.8914,237600,<1H OCEAN,0.167073858,5.938616071,889,NO
-118.03,33.79,32,3191,634,1718,611,4.1548,216600,<1H OCEAN,0.198683798,5.222585925,634,NO
-118.01,33.79,30,2460,403,1277,395,5.4372,223200,<1H OCEAN,0.163821138,6.227848101,403,NO
-118.02,33.78,28,3375,559,1754,554,5.5446,228900,<1H OCEAN,0.16562963,6.092057762,559,NO
-118.01,33.78,19,2648,478,1160,452,5.9357,207400,<1H OCEAN,0.180513595,5.85840708,478,NO
-118.03,33.78,26,2001,302,836,298,5.1061,257500,<1H OCEAN,0.150924538,6.714765101,302,NO
-118.01,33.78,26,2343,377,1166,373,6,233100,<1H OCEAN,0.160904823,6.28150134,377,NO
-118.03,33.78,25,3554,528,1600,537,6.6453,270100,<1H OCEAN,0.148564997,6.618249534,528,NO
-118.04,33.78,26,3642,557,1623,569,5.8426,259400,<1H OCEAN,0.152937946,6.400702988,557,NO
-118.04,33.78,25,3715,575,1640,572,5.7705,247100,<1H OCEAN,0.154777927,6.494755245,575,NO
-118.08,33.8,29,3675,613,1457,591,6.0553,369400,<1H OCEAN,0.166802721,6.218274112,613,NO
-118.07,33.8,34,3486,507,1311,503,7.1221,384500,<1H OCEAN,0.145438898,6.930417495,507,NO
-118.08,33.79,34,2840,395,1127,396,7.6144,376200,<1H OCEAN,0.139084507,7.171717172,395,NO
-118.09,33.78,26,2146,298,852,296,6.6137,342700,<1H OCEAN,0.138863001,7.25,298,NO
-118.07,33.79,34,2473,383,967,353,5.8283,362400,<1H OCEAN,0.154872624,7.005665722,383,NO
-118.09,33.79,31,4231,617,1694,623,6.6312,360100,<1H OCEAN,0.145828409,6.791332263,617,NO
-118.08,33.78,34,2287,347,1051,346,5.5767,372000,<1H OCEAN,0.151727153,6.60982659,347,NO
-118.08,33.78,30,2879,403,1109,414,6.9324,364700,<1H OCEAN,0.139979159,6.95410628,403,NO
-118.08,33.78,25,5321,967,1969,903,5.0102,340100,<1H OCEAN,0.181732757,5.892580288,967,NO
-118.02,33.79,23,6368,1030,3281,1001,6.1142,240400,<1H OCEAN,0.161746231,6.361638362,1030,NO
-118.01,33.79,23,2663,430,1499,403,5.7837,258000,<1H OCEAN,0.161472024,6.607940447,430,NO
-118.02,33.8,24,84,14,32,8,5.875,193800,<1H OCEAN,0.166666667,10.5,14,NO
-118.02,33.8,16,2956,393,1379,429,8.4952,359600,<1H OCEAN,0.132949932,6.89044289,393,NO
-118.01,33.8,16,4021,701,1488,650,5.32,219500,<1H OCEAN,0.174334743,6.186153846,701,NO
-118.05,33.78,18,3414,434,1272,454,8.7015,390900,<1H OCEAN,0.127123609,7.519823789,434,NO
-118.05,33.78,25,3112,435,1098,401,6,353500,<1H OCEAN,0.139781491,7.760598504,435,NO
-118.05,33.78,25,2356,330,937,326,6.6264,359100,<1H OCEAN,0.140067912,7.226993865,330,NO
-118.06,33.78,22,4048,562,1637,541,7.3463,355600,<1H OCEAN,0.138833992,7.482439926,562,NO
-118.04,33.8,33,2685,466,1359,476,5.0261,245100,<1H OCEAN,0.173556797,5.640756303,466,NO
-118.06,33.8,21,2196,504,1215,477,4.8,196900,<1H OCEAN,0.229508197,4.603773585,504,NO
-118.07,33.79,26,4422,624,1936,625,6.4288,320700,<1H OCEAN,0.141112619,7.0752,624,NO
-118.06,33.8,22,1892,442,1015,404,4.1379,212500,<1H OCEAN,0.233615222,4.683168317,442,NO
-118.06,33.8,20,1379,333,937,304,3.6217,195300,<1H OCEAN,0.241479333,4.536184211,333,NO
-118.07,33.8,17,2439,554,1161,532,3.6442,193100,<1H OCEAN,0.227142271,4.584586466,554,NO
-118.05,33.79,19,1863,355,1260,317,3.2465,277400,<1H OCEAN,0.190552872,5.876971609,355,NO
-118.04,33.84,21,6623,1204,3193,1129,4.5395,256000,<1H OCEAN,0.181790729,5.866253322,1204,NO
-118.05,33.84,21,4890,653,2295,654,6.983,329700,<1H OCEAN,0.133537832,7.47706422,653,NO
-118.04,33.83,19,4526,830,2318,748,4.6681,320700,<1H OCEAN,0.183384887,6.050802139,830,NO
-118.04,33.82,26,4105,637,2072,648,5.844,273900,<1H OCEAN,0.155176614,6.334876543,637,NO
-118.04,33.83,20,1488,312,972,283,4.055,201900,<1H OCEAN,0.209677419,5.25795053,312,NO
-118.05,33.82,25,1548,279,732,265,5.123,159600,<1H OCEAN,0.180232558,5.841509434,279,NO
-118.06,33.82,25,2637,462,965,415,4.5833,190900,<1H OCEAN,0.17519909,6.354216867,462,NO
-118.06,33.81,25,3497,513,1839,544,5.4216,263000,<1H OCEAN,0.146697169,6.428308824,513,NO
-118.07,33.81,22,2711,352,1305,368,8.5407,398800,<1H OCEAN,0.129841387,7.366847826,352,NO
-118.07,33.8,22,1391,338,810,295,3.8792,218200,<1H OCEAN,0.242990654,4.715254237,338,NO
-118.08,33.81,21,1189,281,577,264,3.3155,237500,<1H OCEAN,0.236333053,4.503787879,281,NO
-118.03,33.82,17,1851,346,770,310,5.6093,244400,<1H OCEAN,0.186925986,5.970967742,346,NO
-118.03,33.82,17,2178,477,1077,457,3.6815,245300,<1H OCEAN,0.219008264,4.765864333,477,NO
-118.03,33.82,20,2662,464,1275,472,6.0162,318500,<1H OCEAN,0.174305034,5.639830508,464,NO
-118.02,33.82,19,2485,437,1286,431,4.7466,258300,<1H OCEAN,0.175855131,5.765661253,437,NO
-118.02,33.83,16,1139,328,665,290,3.2933,260000,<1H OCEAN,0.287971905,3.927586207,328,NO
-118.03,33.83,34,3203,653,2072,691,4.225,198400,<1H OCEAN,0.203871371,4.635311143,653,NO
-118.03,33.83,25,3030,532,1668,509,4.625,229600,<1H OCEAN,0.175577558,5.952848723,532,NO
-118.03,33.83,25,768,195,529,184,3.175,132800,<1H OCEAN,0.25390625,4.173913043,195,NO
-118.06,33.83,22,5290,1054,2812,1021,4.53,226400,<1H OCEAN,0.199243856,5.181194907,1054,NO
-118.05,33.83,24,4316,678,2286,665,5.7018,286700,<1H OCEAN,0.157089898,6.490225564,678,NO
-118.06,33.83,21,3941,655,1897,670,4.88,343900,<1H OCEAN,0.166201472,5.882089552,655,NO
-118.05,33.82,21,2997,372,1323,372,8.6123,386700,<1H OCEAN,0.124124124,8.056451613,372,NO
-118.06,33.83,17,1973,516,1112,501,3.8512,163800,<1H OCEAN,0.261530664,3.938123752,516,NO
-118.06,33.82,24,3983,675,1568,638,4.6458,213400,<1H OCEAN,0.169470249,6.242946708,675,NO
-118.04,33.81,22,4057,624,2204,643,5.8527,241000,<1H OCEAN,0.153808233,6.309486781,624,NO
-118.04,33.81,27,2990,515,1849,497,5.6846,216100,<1H OCEAN,0.172240803,6.016096579,515,NO
-118.05,33.81,26,2523,437,1377,450,5.2542,234600,<1H OCEAN,0.1732065,5.606666667,437,NO
-118.03,33.81,26,3635,567,1779,543,5.7089,237400,<1H OCEAN,0.155983494,6.694290976,567,NO
-118.03,33.86,19,1795,328,1014,322,4.535,289300,<1H OCEAN,0.182729805,5.574534161,328,NO
-118.04,33.85,24,2233,347,1162,355,5.6094,279200,<1H OCEAN,0.155396328,6.290140845,347,NO
-118.04,33.85,23,3132,469,1646,478,5.777,315900,<1H OCEAN,0.149744572,6.552301255,469,NO
-118.05,33.85,25,2856,388,1212,362,6.1737,313100,<1H OCEAN,0.135854342,7.889502762,388,NO
-118.04,33.85,18,3628,546,1922,544,7.5057,328500,<1H OCEAN,0.150496141,6.669117647,546,NO
-118.03,33.85,16,1831,390,1347,389,3.8426,344400,<1H OCEAN,0.212998362,4.706940874,390,NO
-118.01,33.83,29,3963,772,2104,743,4.9803,208600,<1H OCEAN,0.194801918,5.333781965,772,NO
-118.01,33.84,29,3740,691,1724,638,3.9628,215600,<1H OCEAN,0.184759358,5.862068966,691,NO
-118.03,33.84,28,3857,857,2328,830,4.0156,196000,<1H OCEAN,0.222193415,4.646987952,857,NO
-118.02,33.83,26,3616,892,2257,821,3.1497,217600,<1H OCEAN,0.246681416,4.404384896,892,NO
-118.02,33.82,21,2052,456,1173,432,3.7885,204500,<1H OCEAN,0.222222222,4.75,456,NO
-118.01,33.82,10,3897,893,1992,693,4.1591,192300,<1H OCEAN,0.229150629,5.623376623,893,NO
-118.01,33.81,18,5238,1083,3032,1065,4.4583,190100,<1H OCEAN,0.206758305,4.918309859,1083,NO
-118.02,33.81,34,3482,614,2227,641,5.1155,200900,<1H OCEAN,0.176335439,5.432137285,614,NO
-118.02,33.86,26,2342,383,1290,394,5.6677,220700,<1H OCEAN,0.16353544,5.944162437,383,NO
-118.02,33.85,31,1922,329,1030,353,5.3416,213000,<1H OCEAN,0.171175858,5.444759207,329,NO
-118.03,33.85,30,2320,448,1434,452,4.0865,203700,<1H OCEAN,0.193103448,5.132743363,448,NO
-118.03,33.85,23,5495,1141,2873,1004,3.9156,224100,<1H OCEAN,0.207643312,5.47310757,1141,NO
-118.01,33.85,29,2064,447,1265,400,3.8864,209300,<1H OCEAN,0.216569767,5.16,447,NO
-118.01,33.85,29,3061,612,2396,640,4.6326,195200,<1H OCEAN,0.199934662,4.7828125,612,NO
-118,33.85,34,1078,205,575,206,4.5083,188000,<1H OCEAN,0.190166976,5.233009709,205,NO
-118.01,33.86,29,2307,452,1218,402,3.4306,194200,<1H OCEAN,0.195925444,5.73880597,452,NO
-118.01,33.84,28,4097,838,2112,803,4.5,202100,<1H OCEAN,0.204539907,5.102117061,838,NO
-118.01,33.84,35,4166,713,2354,709,5.1775,213400,<1H OCEAN,0.171147384,5.875881523,713,NO
-118.02,33.84,35,3473,563,2091,580,4.4821,214100,<1H OCEAN,0.162107688,5.987931034,563,NO
-118.03,33.84,30,4781,831,2568,797,5.4746,226400,<1H OCEAN,0.17381301,5.998745295,831,NO
-117.99,33.86,36,1138,228,725,219,3.4167,187200,<1H OCEAN,0.200351494,5.196347032,228,NO
